Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite096,0.436839018974,0.000000000000,0.768730664132,0.000000000000,0.067206002919,1.342673295453,0.799089691084,0.168015007298,0.033603001460,0.033603001460,2.119787750868,0.470442020433,2.331480728323,4.175287628656
NewSite097,0.392152793928,0.000000000000,1.159349613164,0.000000000000,0.060331199066,1.203038390494,0.796584019776,0.150827997664,0.030165599533,0.030165599533,2.123470800928,0.422318393460,2.163246602159,5.030189280293
NewSite098,0.440483937633,0.000000000000,0.348196741352,0.000000000000,0.067766759636,1.365244981621,0.587703504911,0.169416899089,0.033883379818,0.033883379818,1.815775780422,0.474367317450,2.181497836795,4.502993663480
NewSite099,0.000000000000,0.058783210388,1.131922083246,0.000000000000,0.176349631164,0.737251816926,0.278122932519,0.000000000000,0.000000000000,0.000000000000,4.299926785146,0.058783210388,1.741888940248,5.843301271950
NewSite100,0.000000000000,0.025924300611,0.512874688654,0.000000000000,0.077772901833,0.575585971123,0.251281873013,0.000000000000,0.000000000000,0.000000000000,6.540776097844,0.025924300611,4.174855300954,2.774960711416
NewSite101,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite102,0.465820942771,0.000000000000,0.444576386141,0.000000000000,0.071664760426,1.435053886843,0.745052309307,0.179161901066,0.035832380213,0.035832380213,2.059028119126,0.501653322984,2.414399362605,3.587435468685
NewSite103,0.465820942771,0.000000000000,0.444576386141,0.000000000000,0.071664760426,1.435053886843,0.745052309307,0.179161901066,0.035832380213,0.035832380213,2.059028119126,0.501653322984,2.414399362605,3.587435468685
NewSite104,0.465820942771,0.000000000000,0.444576386141,0.000000000000,0.071664760426,1.435053886843,0.745052309307,0.179161901066,0.035832380213,0.035832380213,2.059028119126,0.501653322984,2.414399362605,3.587435468685
NewSite105,0.465820942771,0.000000000000,0.444576386141,0.000000000000,0.071664760426,1.435053886843,0.745052309307,0.179161901066,0.035832380213,0.035832380213,2.059028119126,0.501653322984,2.414399362605,3.587435468685
NewSite106,0.360874420307,0.000000000000,0.598053059115,0.000000000000,0.055519141586,1.125751319666,0.513060744689,0.138797853964,0.027759570793,0.027759570793,1.443142864796,0.388633991100,1.912447411714,6.234356647816
NewSite107,0.062716661721,0.033735315011,1.047645794324,0.000000000000,0.110854662219,0.611479845331,0.231595350719,0.024121792969,0.004824358594,0.004824358594,1.297782148774,0.101276335325,1.531948774043,7.478195329166
NewSite108,0.000000000000,0.043402560590,0.822579457807,0.000000000000,0.130207681770,0.662857943348,0.266247305200,0.000000000000,0.000000000000,0.000000000000,5.869802034640,0.043402560590,2.914701054186,4.153402118283
NewSite109,0.000000000000,0.000000000000,0.074589468034,0.000000000000,0.000000000000,0.423619444343,0.218219729856,0.000000000000,0.000000000000,0.000000000000,7.343836912828,0.000000000000,6.003797170394,1.011673828545
NewSite110,0.019860351109,0.056838169116,1.141822195467,0.000000000000,0.173569945982,0.758761155646,0.284951769637,0.007638596580,0.001527719316,0.001527719316,2.442561123204,0.078226239541,1.545751463874,6.519745561839
NewSite111,0.120148116598,0.134633555120,0.646377983476,0.009962231527,0.006563666600,4.168043596496,4.119034472106,1.511772722026,0.000000000000,0.226349731328,2.925777397137,0.759267084567,3.143162091307,4.301934628203
NewSite112,0.964855240614,1.205724057345,0.000000000000,1.463005516436,0.304645675827,1.922486067499,41.894480076613,4.871826567309,0.000000000000,0.240097393156,0.000000000000,4.545509085154,0.272498345682,0.000000000000
NewSite113,0.964855240614,1.205724057345,0.000000000000,1.463005516436,0.304645675827,1.922486067499,41.894480076613,4.871826567309,0.000000000000,0.240097393156,0.000000000000,4.545509085154,0.272498345682,0.000000000000
NewSite114,0.964855240614,1.205724057345,0.000000000000,1.463005516436,0.304645675827,1.922486067499,41.894480076613,4.871826567309,0.000000000000,0.240097393156,0.000000000000,4.545509085154,0.272498345682,0.000000000000
